player_name,primary_role,boss_id,boss_name,percentile,ilevel,spec,metric,ranking_date
Velsummers,damage,2092,Argus the Unmaker,95,973,Balance,tankhps,1530160712021
Radiantldeal,healer,2063,Aggramar,50,972,Holy,hps,1531190861715
Radiantldeal,healer,2069,Varimathras,49,972,Holy,hps,1530676033062
Radiantldeal,healer,2073,The Coven of Shivarra,11,972,Holy,hps,1530679142542
Radiantldeal,healer,2076,Garothi Worldbreaker,51,972,Holy,hps,1530670081597
Radiantldeal,healer,2082,Imonar the Soulhunter,69,973,Holy,hps,1530671195969
Radiantldeal,healer,2088,Kin'garoth,73,973,Holy,hps,1530672203536
Radiantldeal,healer,2092,Argus the Unmaker,86,970,Shadow,hps,1531284881433
Radiantldeal,healer,2063,Aggramar,35,972,Holy,dps,1531190861715
Radiantldeal,healer,2069,Varimathras,61,972,Holy,dps,1530676033062
Radiantldeal,healer,2073,The Coven of Shivarra,66,972,Holy,dps,1530679142542
Radiantldeal,healer,2076,Garothi Worldbreaker,57,972,Holy,dps,1530670081597
Radiantldeal,healer,2082,Imonar the Soulhunter,40,973,Holy,dps,1530671194773
Radiantldeal,healer,2088,Kin'garoth,43,973,Holy,dps,1530672203536
Radiantldeal,healer,2092,Argus the Unmaker,38,970,Shadow,dps,1531284881433
Radiantldeal,healer,2063,Aggramar,29,972,Holy,tankhps,1531190861715
Radiantldeal,healer,2069,Varimathras,95,972,Holy,tankhps,1530676033062
Radiantldeal,healer,2073,The Coven of Shivarra,45,972,Holy,tankhps,1530679142542
Radiantldeal,healer,2076,Garothi Worldbreaker,45,972,Holy,tankhps,1530670081597
